C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_18_682.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_18_682.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_18_682.jpg, 0, 0, 0, 1.935436
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_18_788.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_18_788.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_18_788.jpg, 0, 0, 0, 1.91767
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_18_903.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_18_903.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_18_903.jpg, 0, 0, 0, 1.896586
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_19_012.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_19_012.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_19_012.jpg, 0, 0, 0, 1.879209
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_19_122.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_19_122.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_19_122.jpg, 0, 0, 0, 1.858588
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_19_232.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_19_232.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_19_232.jpg, 0, 0, 0, 1.841592
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_19_349.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_19_349.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_19_349.jpg, 0, 0, 0, 1.821423
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_19_466.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_19_466.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_19_466.jpg, 0, 0.3509016, 0, 2.127822
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_19_575.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_19_575.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_19_575.jpg, 0, 0.6783441, 0, 2.981624
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_19_681.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_19_681.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_19_681.jpg, 0, 0.9950795, 0, 4.078915
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_19_791.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_19_791.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_19_791.jpg, 0, 1, 0, 5.245235
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_19_912.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_19_912.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_19_912.jpg, 0, 1, 0, 6.630285
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_20_046.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_20_046.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_20_046.jpg, 0, 1, 0, 8.225833
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_20_160.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_20_160.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_20_160.jpg, 0, 1, 0, 9.576162
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_20_271.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_20_271.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_20_271.jpg, 0, 1, 0, 10.6893
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_20_374.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_20_374.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_20_374.jpg, 0, 1, 0, 12.14106
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_20_495.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_20_495.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_20_495.jpg, 0, 1, 0, 13.1969
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_20_609.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_20_609.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_20_609.jpg, 0, 1, 0, 14.26938
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_20_730.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_20_730.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_20_730.jpg, 0, 1, 0, 15.51497
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_20_844.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_20_844.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_20_844.jpg, 0, 1, 0, 16.81224
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_20_956.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_20_956.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_20_956.jpg, 0, 1, 0, 18.0893
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_21_071.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_21_071.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_21_071.jpg, 0, 1, 0, 19.28153
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_21_180.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_21_180.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_21_180.jpg, 0, 1, 0, 20.48283
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_21_286.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_21_286.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_21_286.jpg, 0, 1, 0, 21.4084
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_21_404.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_21_404.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_21_404.jpg, 0, 1, 0, 22.61987
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_21_517.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_21_517.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_21_517.jpg, 0, 1, 0, 23.80793
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_21_632.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_21_632.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_21_632.jpg, 0, 1, 0, 24.78269
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_21_754.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_21_754.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_21_754.jpg, 0, 1, 0, 26.1242
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_21_865.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_21_865.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_21_865.jpg, 0, 1, 0, 27.07142
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_21_970.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_21_970.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_21_970.jpg, 0, 1, 0, 28.0091
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_22_077.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_22_077.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_22_077.jpg, 0, 1, 0, 29.12184
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_22_201.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_22_201.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_22_201.jpg, 0, 1, 0, 30.18459
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_22_315.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_22_315.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_22_315.jpg, 0, 1, 0, 30.1906
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_22_422.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_22_422.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_22_422.jpg, 0, 1, 0, 30.19063
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_22_535.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_22_535.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_22_535.jpg, 0, 1, 0, 30.19063
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_22_639.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_22_639.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_22_639.jpg, 0, 1, 0, 30.19065
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_22_755.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_22_755.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_22_755.jpg, 0, 1, 0, 30.19065
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_22_874.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_22_874.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_22_874.jpg, 0, 1, 0, 30.19065
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_22_981.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_22_981.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_22_981.jpg, 0, 1, 0, 30.19065
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_23_092.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_23_092.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_23_092.jpg, 0, 1, 0, 30.19065
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_23_201.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_23_201.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_23_201.jpg, 0, 1, 0, 30.19065
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_23_324.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_23_324.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_23_324.jpg, 0, 1, 0, 30.19065
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_23_433.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_23_433.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_23_433.jpg, 0, 1, 0, 30.19066
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_23_538.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_23_538.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_23_538.jpg, 0, 1, 0, 30.19065
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_23_643.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_23_643.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_23_643.jpg, 0, 1, 0, 30.19065
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_23_752.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_23_752.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_23_752.jpg, 0, 1, 0, 30.19063
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_23_860.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_23_860.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_23_860.jpg, 0, 1, 0, 30.19065
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_23_968.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_23_968.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_23_968.jpg, 0, 1, 0, 30.19063
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_24_075.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_24_075.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_24_075.jpg, 0, 1, 0, 30.19066
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_24_191.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_24_191.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_24_191.jpg, 0, 1, 0, 30.19063
C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\center_2020_04_17_19_24_24_312.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\left_2020_04_17_19_24_24_312.jpg, C:\Users\ahmet\Desktop\DL\Self-Driving\Sim\simulator-windows-64\Data\IMG\right_2020_04_17_19_24_24_312.jpg, 0, 1, 0, 30.19066
